              Tiempo               Sanos            Enfermos         Recuperados
       2.48995983936       97.4011239789       4.33305581977       1.25205094482
       2.53012048193       97.3516317445       4.35811784491       1.27626055227
        2.5702811245       97.3018787098       4.38329947844       1.30061140464
       2.61044176707       97.2518639357       4.40860098625       1.32510417567
       2.65060240964       97.2015864838       4.43402263148        1.3497395408
       2.69076305221       97.1510454169       4.45956467454       1.37451817712
       2.73092369478       97.1002397989       4.48522737312        1.3994407634
       2.77108433735       97.0491686947        4.5110109822       1.42450798009
       2.81124497992       96.9978311703       4.53691575398        1.4497205093
       2.85140562249       96.9462262926       4.56294193799       1.47507903484
       2.89156626506       96.8943531344       4.58908977746       1.50058424108
       2.93172690763       96.8422108099        4.6153594821       1.52623680443
        2.9718875502       96.7897984113       4.64175127641       1.55203740848
       3.01204819277       96.7371150239       4.66826538819       1.57798674036
       3.05220883534       96.6841597352       4.69490204183       1.60408548863
       3.09236947791       96.6309316346       4.72166145824       1.63033434334
       3.13253012048       96.5774298133       4.74854385489       1.65673399597
       3.17269076305       96.5236533649       4.77554944578       1.68328513943
       3.21285140562       96.4696013847       4.80267844148       1.70998846811
       3.25301204819         96.41527297       4.82993104912       1.73684467783
       3.29317269076       96.3606672204       4.85730747234       1.76385446586
       3.33333333333       96.3057832371       4.88480791135       1.79101853093
        3.3734939759       96.2506201236       4.91243256292        1.8183375732
       3.41365461847       96.1951769906        4.9401816165       1.84581229292
       3.45381526104       96.1394529961       4.96805522456        1.8734433798
       3.49397590361       96.0834472744       4.99605355529       1.90123153184
       3.53413654618       96.0271589527       5.02417677993       1.92917745082
       3.57429718876       95.9705871615       5.05242506549        1.9572818397
       3.61445783133       95.9137310342       5.08079857475       1.98554540259
        3.6546184739       95.8565897072       5.10929746625       2.01396884478
       3.69477911647       95.7991623203       5.13792189429       2.04255287272
       3.73493975904        95.741448016       5.16667200895       2.07129819405
       3.77510040161         95.68344594       5.19554795605       2.10020551755
       3.81526104418       95.6251552413        5.2245498772       2.12927555319
       3.85542168675       95.5665750715       5.25367790974       2.15850901208
       3.89558232932       95.5077045858        5.2829321868       2.18790660653
       3.93574297189       95.4485429492       5.31231283216       2.21746904792
       3.97590361446       95.3890893909       5.34181992215       2.24719703115
       4.01606425703       95.3293431054       5.37145355565       2.27709126323
        4.0562248996       95.2693032776       5.40121383621       2.30715245596
       4.09638554217       95.2089690967       5.43110086245       2.33738132205
       4.13654618474       95.1483397557       5.46111472801       2.36777857507
       4.17670682731       95.0874144519       5.49125552159       2.39834492944
       4.21686746988       95.0261923866       5.52152332692        2.4290811005
       4.25702811245       94.9646727653       5.55191822279       2.45998780442
       4.29718875502       94.9028547973       5.58244028301       2.49106575826
       4.33734939759       94.8407376964       5.61308957645       2.52231567997
       4.37751004016         94.77832068       5.64386616701       2.55373828835
       4.41767068273       94.7156029701       5.67477011365       2.58533430309
        4.4578313253       94.6525837923       5.70580147035       2.61710444473
       4.49799196787       94.5892623767       5.73696028614       2.64904943472
       4.53815261044       94.5256379572       5.76824660512       2.68116999535
       4.57831325301       94.4617098195        5.7996604336       2.71346683492
       4.61847389558       94.3974773068       5.83120173644       2.74594064601
       4.65863453815       94.3329396936       5.86287052316        2.7785921446
       4.69879518072       94.2680962591       5.89466679842       2.81142204759
       4.73895582329       94.2029462876        5.9265905608       2.84443107227
       4.77911646586       94.1374890693       5.95864180285       2.87761993628
       4.81927710843       94.0717239002       5.99082051105       2.91098935765
         4.859437751       94.0056500817       6.02312666583       2.94454005478
       4.89959839357       93.9392669212       6.05556024158       2.97827274646
       4.93975903614       93.8725737315       6.08812120663       3.01218815184
       4.97991967871       93.8055698312       6.12080952327       3.04628699045
       5.02008032129       93.7382545446       6.15362514771       3.08056998222
       5.06024096386       93.6706272015       6.18656803013       3.11503784742
       5.10040160643       93.6026871377       6.21963811466       3.14969130673
         5.140562249       93.5344336944       6.25283533938       3.18453108118
       5.18072289157       93.4658662232       6.28615963322       3.21955789055
       5.22088353414       93.3969841783       6.31961085601       3.25477242136
       5.26104417671       93.3277869797       6.35318888742        3.2901753743
       5.30120481928       93.2582740201        6.3868936226       3.32576746194
       5.34136546185       93.1884446994       6.42072494957       3.36154939664
       5.38152610442       93.1182984252       6.45468274921       3.39752189058
       5.42168674699        93.047834612       6.48876689528       3.43368565572
       5.46184738956       92.9770526819       6.52297725441       3.47004140382
       5.50200803213       92.9059520642       6.55731368609       3.50658984647
        5.5421686747       92.8345321956       6.59177604269       3.54333169503
       5.58232931727       92.7627925201       6.62636416942       3.58026766067
       5.62248995984       92.6907324892       6.66107790441       3.61739845437
       5.66265060241       92.6183515614        6.6959170786        3.6547247869
       5.70281124498       92.5456492027       6.73088151584       3.69224736883
       5.74297188755       92.4726248866       6.76597103285       3.72996691054
       5.78313253012       92.3992780937       6.80118543918       3.76788412221
       5.82329317269       92.3256083469       6.83652451579       3.80599970042
       5.86345381526       92.2516152604       6.87198798473       3.84431430927
       5.90361445783        92.177298373       6.90757561199       3.88282864451
        5.9437751004       92.1026572257       6.94328715949        3.9215434036
       5.98393574297       92.0276913687       6.97912238095       3.96045928312
       6.02409638554       91.9524003611       7.01508102188       3.99957697881
       6.06425702811       91.8767837713       7.05116281961       4.03889718551
       6.10441767068       91.8008411765       7.08736750321       4.07842059721
       6.14457831325       91.7245721632        7.1236947936       4.11814790702
       6.18473895582        91.647976327       7.16014440344       4.15807980717
       6.22489959839       91.5710532724       7.19671603721       4.19821698904
       6.26506024096       91.4938026131       7.23340939119       4.23856014314
       6.30522088353       91.4162239718       7.27022415344       4.27910995909
        6.3453815261       91.3383169805       7.30716000381       4.31986712565
       6.38554216867       91.2600812799       7.34421661393       4.36083233072
       6.42570281124        91.181515677       7.38139412931       4.40200662247
       6.46586345382       91.1026218519       7.41869104971       4.44338982138
       6.50602409639       91.0233984133       7.45610762779       4.48498306646
       6.54618473896       90.9438450805       7.49364347841        4.5267870242
       6.58634538153       90.8639615817       7.53129820812        4.5688023601
        6.6265060241       90.7837476549       7.56907141505       4.61102973865
       6.66666666667       90.7032030474       7.60696268884       4.65346982326
       6.70682730924       90.6223275164        7.6449716106       4.69612327622
       6.74698795181       90.5411208286       7.68309775283       4.73899075867
       6.78714859438       90.4595827607       7.72134067936        4.7820729305
       6.82730923695       90.3777130996       7.75969994528       4.82537045034
       6.86746987952       90.2955116421       7.79817509686       4.86888397553
       6.90763052209       90.2129781953       7.83676567151         4.912614162
       6.94779116466       90.1301125766       7.87547119772        4.9565616643
       6.98795180723        90.046914614       7.91429119496       5.00072713549
        7.0281124498        89.963384146       7.95322517364       5.04511122715
       7.06827309237       89.8795210424       7.99227262459        5.0897145791
       7.10843373494       89.7953252799        8.0314329807       5.13453778215
       7.14859437751       89.7107967704       8.07070570409       5.17958146291
       7.18875502008       89.6259354242       8.11009025385       5.22484625237
       7.22891566265       89.5407411649       8.14958607861       5.27033277876
       7.26907630522       89.4552139295       8.18919261649       5.31604166745
       7.30923694779       89.3693536687       8.22890929493       5.36197354086
       7.34939759036       89.2831603468       8.26873553067       5.40812901839
       7.38955823293        89.196633942        8.3086707296       5.45450871636
        7.4297188755       89.1097744468        8.3487142867       5.50111324789
       7.46987951807       89.0225818678       8.38886558589       5.54794322286
       7.51004016064       88.9350562262       8.42912400001        5.5949992478
       7.55020080321       88.8471975578       8.46948889066       5.64228192583
       7.59036144578        88.759005913       8.50995960812       5.68979185658
       7.63052208835       88.6704813575       8.55053549127        5.7375296361
       7.67068273092       88.5816239721       8.59121586749       5.78549585678
       7.71084337349       88.4924338527       8.63200005253       5.83369110728
       7.75100401606       88.4029111109       8.67288735046       5.88211597246
       7.79116465863       88.3130558741       8.71387705355       5.93077103328
        7.8313253012       88.2228682854       8.75496844216       5.97965686671
       7.87148594378        88.132348504       8.79616078469       6.02877404571
       7.91164658635       88.0414966993       8.83745334718       6.07812313519
       7.95180722892        87.950313046       8.87884540219       6.12770468847
       7.99196787149       87.8587977477       8.92033618951       6.17751926273
       8.03212851406       87.7669510251       8.96192493582       6.22756741102
       8.07228915663       87.6747731156       9.00361085587       6.27784968175
        8.1124497992       87.5822642732       9.04539315236       6.32836661861
       8.15261044177       87.4894247691        9.0872710159       6.37911876042
       8.19277108434       87.3962548915       9.12924362488       6.43010664113
       8.23293172691       87.3027549457       9.17131014545       6.48133078967
       8.27309236948       87.2089252547       9.21346973137       6.53279172989
       8.31325301205       87.1147661589       9.25572152398       6.58448998048
       8.35341365462       87.0202780167       9.29806465209       6.63642605486
       8.39357429719       86.9254612041       9.34049823193       6.68860046114
       8.43373493976       86.8303161157       9.38302136703       6.74101370196
       8.47389558233       86.7348431638       9.42563314816        6.7936662745
        8.5140562249       86.6390427797       9.46833265326       6.84655867031
       8.55421686747       86.5429154128       9.51111894733       6.89969137527
       8.59437751004       86.4464615316       9.55399108237       6.95306486949
       8.63453815261       86.3496816235        9.5969480973       7.00667962723
       8.67469879518       86.2525761949       9.63998901786       7.06053611682
       8.71485943775       86.1551457716       9.68311285654       7.11463480055
       8.75502008032        86.057390821       9.72631866911       7.16897615564
       8.79518072289       85.9593117871       9.76960552944       7.22356066486
       8.83534136546       85.8609092207       9.81297243441       7.27838878106
       8.87550200803       85.7621836903       9.85641836889       7.33346095134
        8.9156626506       85.6631357821       9.89994230594         7.388777617
       8.95582329317       85.5637660999       9.94354320683       7.44433921355
       8.99598393574        85.464075265       9.98722002099       7.50014617063
       9.03614457831       85.3640639169        10.030971686       7.55619891189
       9.07630522088       85.2637327126       10.0747971276         7.612497855
       9.11646586345       85.1630823274       10.1186952595       7.66904341155
       9.15662650602       85.0621134544       10.1626649836       7.72583598698
       9.19678714859       84.9608268052       10.2067051897       7.78287598051
       9.23694779116       84.8592231093       10.2508147559        7.8401637851
       9.27710843373       84.7573031148       10.2949925479       7.89769978739
       9.31726907631       84.6550675881       10.3392374197       7.95548436758
       9.35742971888       84.5525173144        10.383548213       8.01351789942
       9.39759036145       84.4496530971       10.4279237574       8.07180075013
       9.43775100402       84.3464757586       10.4723628707       8.13033328033
       9.47791164659       84.2429861402       10.5168643582       8.18911584397
       9.51807228916       84.1391851019       10.5614270131       8.24814878827
       9.55823293173        84.035073522       10.6060496172        8.3074324537
        9.5983935743       83.9306522497       10.6507309867       8.36696717541
       9.63855421687       83.8259221611       10.6954699181        8.4267532814
       9.67871485944       83.7208841779         10.74026517        8.4867910918
       9.71887550201       83.6155392399         10.78511549       8.54708091975
       9.75903614458       83.5098883053       10.8300196146        8.6076230713
       9.79919678715       83.4039323505       10.8749762688       8.66841784535
       9.83935742972       83.2976723705       10.9199841667       8.72946553359
       9.87951807229       83.1911093787       10.9650420108       8.79076642044
       9.91967871486       83.0842444069       11.0101484929         8.852320783
       9.95983935743       82.9770785058       11.0553022931       8.91412889093
                10.0       82.8696127444       11.1005020808       8.97619100646
